stratum,round_id,coder_id,newcomer
14.0,15684,21162075,0
15.0,16944,141650,0
15.0,16928,141650,0
15.0,16944,158782,0
15.0,16828,158782,0
15.0,16928,158782,0
15.0,16944,7213681,0
15.0,16828,7213681,0
15.0,16928,7213681,0
15.0,16944,7394165,0
15.0,16928,7394165,0
15.0,16944,7442498,0
15.0,16928,7442498,0
15.0,16944,7461533,0
15.0,16828,7461533,0
15.0,16944,7527926,0
15.0,16928,7527926,0
15.0,16944,8436045,0
15.0,16928,8436045,0
15.0,16944,10544397,0
15.0,16928,10544397,0
15.0,16944,10600282,0
15.0,16928,10600282,0
15.0,16944,11789293,0
15.0,16928,11789293,0
15.0,16944,13274356,0
15.0,16828,13274356,0
15.0,16928,13274356,0
15.0,16944,14927744,0
15.0,16928,14927744,0
15.0,16944,14991227,0
15.0,16928,14991227,0
15.0,16944,16017427,0
15.0,16828,16017427,0
15.0,16928,16017427,0
15.0,16944,19740398,0
15.0,16928,19740398,0
15.0,16944,20315020,0
15.0,16828,20315020,0
15.0,16928,20315020,0
15.0,16944,20994662,0
15.0,16928,20994662,0
15.0,16944,21114351,0
15.0,16928,21114351,0
15.0,16944,22263204,0
15.0,16928,22263204,0
15.0,16944,22651620,0
15.0,16928,22651620,0
15.0,16944,22653042,0
15.0,16928,22653042,0
15.0,16944,22671337,0
15.0,16928,22671337,0
15.0,16944,22673613,0
15.0,16928,22673613,0
15.0,16944,22704094,0
15.0,16928,22704094,0
15.0,16944,22705227,0
15.0,16928,22705227,0
15.0,16944,22718833,0
15.0,16928,22718833,0
15.0,16944,22718910,0
15.0,16828,22718910,0
15.0,16944,22727735,0
15.0,16928,22727735,0
15.0,16944,22729239,0
15.0,16828,22729239,0
15.0,16928,22729239,0
15.0,16944,22744169,0
15.0,16828,22744169,0
15.0,16928,22744169,0
15.0,16944,22744421,0
15.0,16828,22744421,0
15.0,16928,22744421,0
15.0,16944,22748044,0
15.0,16928,22748044,0
15.0,16944,22779022,0
15.0,16928,22779022,0
15.0,16944,22827765,0
15.0,16928,22827765,0
15.0,16944,22846688,0
15.0,16828,22846688,0
15.0,16928,22846688,0
15.0,16944,22871352,0
15.0,16828,22871352,0
15.0,16928,22871352,0
15.0,16944,22888586,0
15.0,16928,22888586,0
15.0,16944,22906337,0
15.0,16928,22906337,0
15.0,16944,22912209,0
15.0,16928,22912209,0
15.0,16944,22924522,0
15.0,16828,22924522,0
15.0,16928,22924522,0
15.0,16944,22926186,0
15.0,16928,22926186,0
15.0,16944,23016887,0
15.0,16928,23016887,0
15.0,16944,23100980,0
15.0,16828,23100980,0
15.0,16928,23100980,0
15.0,16944,23122212,0
15.0,16828,23122212,0
15.0,16928,23122212,0
15.0,16944,23128490,0
15.0,16928,23128490,0
15.0,16944,23128776,0
15.0,16828,23128776,0
15.0,16928,23128776,0
15.0,16944,23170396,0
15.0,16828,23170396,0
15.0,16928,23170396,0
15.0,16944,23285054,0
15.0,16928,23285054,0
15.0,16944,23285191,0
15.0,16928,23285191,0
15.0,16944,23310707,0
15.0,16828,23310707,0
15.0,16944,23332062,0
15.0,16828,23332062,0
15.0,16928,23332062,0
15.0,16944,40030204,0
15.0,16928,40030204,0
15.0,16944,40066523,0
15.0,16828,40066523,0
15.0,16928,40066523,0
15.0,16944,40106381,0
15.0,16928,40106381,0
15.0,16944,40130436,0
15.0,16828,40130436,0
15.0,16944,40137723,0
15.0,16828,40137723,0
15.0,16928,40137723,0
15.0,16944,40188699,0
15.0,16828,40188699,0
15.0,16928,40188699,0
15.0,16944,40215672,0
15.0,16928,40215672,0
15.0,16944,40275439,0
15.0,16828,40275439,0
15.0,16944,40293157,0
15.0,16928,40293157,0
15.0,16944,40309917,0
15.0,16928,40309917,0
15.0,16944,40339779,0
15.0,16928,40339779,0
15.0,16944,40382260,0
15.0,16928,40382260,0
15.0,16944,40394909,0
15.0,16928,40394909,0
15.0,16944,40402465,0
15.0,16928,40402465,0
15.0,16944,40405082,0
15.0,16828,40405082,0
15.0,16944,40443608,0
15.0,16928,40443608,0
15.0,16944,40446644,0
15.0,16828,40446644,0
15.0,16944,40501311,0
15.0,16928,40501311,0
15.0,16944,40565143,0
15.0,16928,40565143,0
15.0,16944,40565174,0
15.0,16928,40565174,0
0.0,9881,110873,1
0.0,9881,144400,1
0.0,9881,155308,1
0.0,9881,155397,1
0.0,9881,156485,1
0.0,9881,157126,1
0.0,9881,157967,1
0.0,9881,158301,1
0.0,9881,251832,1
0.0,9881,261024,1
0.0,9881,263088,1
0.0,9881,264700,1
0.0,9881,270330,1
0.0,9881,279471,1
0.0,9881,281393,1
0.0,9881,290237,1
0.0,9881,292451,1
0.0,9881,296547,1
0.0,9881,297186,1
0.0,9881,299904,1
0.0,9881,301395,1
0.0,9881,304976,1
0.0,9881,307848,1
0.0,9881,348460,1
0.0,9881,2057853,1
0.0,9881,7280013,1
0.0,9881,7338095,1
0.0,9881,7351815,1
0.0,9881,7396531,1
0.0,9881,7401962,1
0.0,9881,7433409,1
0.0,9881,7434314,1
0.0,9881,7443877,1
0.0,9881,7507452,1
0.0,9881,7546048,1
0.0,9881,7578023,1
0.0,9881,8347440,1
0.0,9881,8357318,1
0.0,9881,8382018,1
0.0,9881,8392826,1
0.0,9881,8493941,1
0.0,9881,8601343,1
0.0,9881,10273897,1
0.0,9881,10475857,1
0.0,9881,10482608,1
0.0,9881,10601498,1
0.0,9881,10687395,1
0.0,9881,11866817,1
0.0,9881,11905561,1
0.0,9881,13273905,1
0.0,9881,13287348,1
0.0,9881,13330388,1
0.0,9881,13348403,1
0.0,9881,13361031,1
0.0,9881,13365748,1
0.0,9881,14768063,1
0.0,9881,14821940,1
0.0,9881,14899147,1
0.0,9881,14906363,1
0.0,9881,15104893,1
0.0,9881,15128148,1
0.0,9881,15221906,1
0.0,9881,15289003,1
0.0,9881,15292231,1
0.0,9881,15508708,1
0.0,9881,15548523,1
0.0,9881,15775227,1
0.0,9881,15803924,1
0.0,9881,15917161,1
0.0,9881,15972093,1
0.0,9881,15982182,1
0.0,9881,16067643,1
0.0,9881,19910536,1
0.0,9881,19978040,1
0.0,9881,20035455,1
0.0,9881,20051336,1
0.0,9881,20051357,1
0.0,9881,20107705,1
0.0,9881,20140344,1
0.0,9881,20156359,1
0.0,9881,20158932,1
0.0,9881,20237512,1
0.0,9881,20273236,1
0.0,9881,20283608,1
0.0,9881,20309119,1
0.0,9881,20342742,1
0.0,9881,20391112,1
0.0,9881,20396608,1
0.0,9881,20397185,1
0.0,9881,20423957,1
0.0,9881,20433241,1
0.0,9881,20527917,1
0.0,9881,20529347,1
0.0,9881,20544867,1
0.0,9881,20555464,1
0.0,9881,20555484,1
0.0,9881,20618729,1
0.0,9881,20673221,1
0.0,9881,20677225,1
0.0,9881,20680885,1
0.0,9881,20685627,1
0.0,9881,20685932,1
0.0,9881,20699317,1
0.0,9881,20771370,1
0.0,9881,20771443,1
0.0,9881,20771452,1
0.0,9881,20771527,1
0.0,9881,20771536,1
0.0,9881,20780497,1
0.0,9881,20780744,1
0.0,9881,20781156,1
0.0,9881,20781394,1
0.0,9881,20783604,1
0.0,9881,20783989,1
0.0,9881,20784668,1
0.0,9881,20784948,1
0.0,9881,20785014,1
0.0,9881,20785034,1
0.0,9881,20785547,1
0.0,9881,20787372,1
0.0,9881,20787992,1
0.0,9881,20789192,1
0.0,9881,20789218,1
0.0,9881,20789542,1
0.0,9881,20789674,1
0.0,9881,20793996,1
0.0,9881,20798840,1
0.0,9881,20801569,1
0.0,9881,20803449,1
0.0,9881,20806031,1
0.0,9881,20815657,1
0.0,9881,20820180,1
0.0,9881,20821577,1
0.0,9881,20832704,1
0.0,9881,20832902,1
0.0,9881,20833549,1
0.0,9881,20871711,1
0.0,9881,20903543,1
0.0,9881,20920232,1
0.0,9881,20931212,1
0.0,9881,20943786,1
0.0,9881,20948518,1
0.0,9881,20958283,1
0.0,9881,20977988,1
0.0,9881,21032693,1
1.0,10015,303309,1
1.0,10015,7392404,1
1.0,10015,7442498,1
1.0,10015,7500182,1
1.0,10015,8395447,1
1.0,10015,8472826,1
1.0,10015,8488397,1
1.0,10015,10003678,1
1.0,10015,10116099,1
1.0,10015,10413662,1
1.0,10015,10444679,1
1.0,10015,10687407,1
1.0,10015,11925555,1
1.0,10015,14940443,1
1.0,10015,15720333,1
1.0,10015,15805529,1
1.0,10015,16017427,1
1.0,10015,16115177,1
1.0,10015,20002558,1
1.0,10015,21086951,1
1.0,10015,21119953,1
1.0,10015,21249153,1
1.0,10015,21371442,1
1.0,10015,21470487,1
1.0,10015,21471147,1
1.0,10015,21494813,1
1.0,10015,21622019,1
1.0,10015,21625822,1
1.0,10015,21656775,1
1.0,10015,21666450,1
1.0,10015,21765101,1
1.0,10015,21849294,1
1.0,10015,21871413,1
1.0,10015,21874282,1
1.0,10015,21874802,1
1.0,10015,21877715,1
1.0,10015,21878047,1
1.0,10015,21889318,1
1.0,10015,21908292,1
1.0,10015,21911554,1
1.0,10015,21917079,1
1.0,10015,21924534,1
1.0,10015,21945864,1
1.0,10015,21946177,1
1.0,10015,21947454,1
1.0,10015,21990198,1
1.0,10015,22008709,1
0.0,10087,274320,1
0.0,10087,7240885,1
0.0,10087,7459900,1
0.0,10087,10241455,1
0.0,10087,10380704,1
0.0,10087,10398587,1
0.0,10087,11881832,1
0.0,10087,15211879,1
0.0,10087,15557189,1
0.0,10087,15558748,1
0.0,10087,20243958,1
0.0,10087,21114020,1
0.0,10087,21926997,1
0.0,10087,21969942,1
0.0,10087,22093503,1
0.0,10087,22505051,1
0.0,10087,22508351,1
0.0,10087,22626991,1
0.0,10087,22627195,1
0.0,10087,22627270,1
0.0,10087,22628687,1
0.0,10087,22628772,1
0.0,10087,22628887,1
0.0,10087,22628893,1
0.0,10087,22628932,1
0.0,10087,22629065,1
0.0,10087,22629147,1
0.0,10087,22629151,1
0.0,10087,22629223,1
0.0,10087,22629971,1
1.0,10088,273414,1
1.0,10088,289435,1
1.0,10088,7465390,1
1.0,10088,7468108,1
1.0,10088,7579810,1
1.0,10088,8479262,1
1.0,10088,8500894,1
1.0,10088,10456798,1
1.0,10088,10459051,1
1.0,10088,13298470,1
1.0,10088,15868491,1
1.0,10088,15892009,1
1.0,10088,19746433,1
1.0,10088,20255420,1
1.0,10088,20256177,1
1.0,10088,20610662,1
1.0,10088,20641048,1
1.0,10088,20910418,1
1.0,10088,21113940,1
1.0,10088,21183970,1
1.0,10088,21190309,1
1.0,10088,21260745,1
1.0,10088,21575181,1
1.0,10088,21655942,1
1.0,10088,21708065,1
1.0,10088,22627381,1
1.0,10088,22627986,1
1.0,10088,22628293,1
1.0,10088,22628685,1
1.0,10088,22628883,1
1.0,10088,22629193,1
1.0,10088,22629277,1
1.0,10088,22629385,1
1.0,10088,22629796,1
1.0,10088,22629828,1
1.0,10088,22629864,1
1.0,10088,22629866,1
1.0,10088,22630237,1
1.0,10088,22630284,1
1.0,10088,22630576,1
1.0,10088,22630603,1
1.0,10088,22630614,1
1.0,10088,22630666,1
1.0,10088,22630760,1
1.0,10088,22630799,1
1.0,10088,22630808,1
1.0,10088,22630848,1
4.0,11136,296461,1
4.0,11136,7219408,1
4.0,11136,8400878,1
4.0,11136,10616830,1
4.0,11136,14884004,1
4.0,11136,21495056,1
4.0,11136,21707006,1
4.0,11136,22051370,1
4.0,11136,22653120,1
4.0,11136,22656817,1
4.0,11136,22662743,1
4.0,11136,22677058,1
4.0,11136,22679947,1
4.0,11136,22686445,1
4.0,11136,22692765,1
4.0,11136,22706456,1
4.0,11136,22712123,1
4.0,11136,22713149,1
4.0,11136,22713690,1
4.0,11136,22713766,1
4.0,11136,22716027,1
4.0,11136,22716273,1
4.0,11136,22716381,1
4.0,11136,22716476,1
4.0,11136,22716572,1
4.0,11136,22717317,1
4.0,11136,22717517,1
4.0,11136,22717546,1
4.0,11136,22717909,1
4.0,11136,22717981,1
4.0,11136,22718511,1
4.0,11136,22718550,1
3.0,12198,10410154,1
3.0,12198,22711676,1
3.0,12198,22717951,1
3.0,12198,22719847,1
3.0,12198,22721992,1
3.0,12198,22722198,1
3.0,12198,22722515,1
3.0,12198,22723178,1
3.0,12200,22725268,1
3.0,12200,22725594,1
3.0,12200,22727735,1
3.0,12200,22727928,1
5.0,12204,7581480,1
5.0,12204,21162075,1
5.0,12204,22653796,1
5.0,12204,22668193,1
5.0,12204,22683368,1
5.0,12204,22685186,1
5.0,12204,22690346,1
5.0,12204,22696634,1
5.0,12204,22713193,1
5.0,12204,22718320,1
5.0,12204,22737737,1
5.0,12204,22742084,1
5.0,12204,22743150,1
5.0,12204,22744486,1
5.0,12204,22745036,1
5.0,12204,22745579,1
5.0,12204,22746080,1
5.0,12204,22746460,1
5.0,12204,22747346,1
3.0,13565,7514011,1
3.0,13565,22654575,1
3.0,13565,22656143,1
3.0,13565,22677562,1
3.0,13565,22700085,1
3.0,13565,22738238,1
3.0,13565,22745445,1
3.0,13565,22746448,1
3.0,13565,22747217,1
3.0,13565,22749203,1
3.0,13565,22750255,1
5.0,13709,7566083,1
5.0,13709,22663888,1
5.0,13709,22692931,1
5.0,13709,22692969,1
5.0,13709,22696453,1
5.0,13709,22697196,1
5.0,13709,22709555,1
5.0,13709,22714443,1
5.0,13709,22722677,1
5.0,13709,22733994,1
5.0,13709,22752801,1
5.0,13709,22755776,1
5.0,13709,22768333,1
5.0,13709,22768336,1
5.0,13709,22768727,1
5.0,13709,22771080,1
5.0,13709,22771430,1
4.0,13795,20112552,1
4.0,13795,20336263,1
4.0,13795,20412162,1
4.0,13795,21236947,1
4.0,13795,22673331,1
4.0,13795,22691397,1
4.0,13795,22693771,1
4.0,13795,22697421,1
4.0,13795,22703144,1
4.0,13795,22715447,1
4.0,13795,22719412,1
4.0,13795,22719667,1
4.0,13795,22724077,1
4.0,13795,22730023,1
4.0,13795,22731252,1
4.0,13795,22744449,1
4.0,13795,22750228,1
4.0,13795,22757654,1
4.0,13795,22759143,1
4.0,13795,22761898,1
4.0,13795,22765199,1
4.0,13795,22767627,1
4.0,13795,22773900,1
4.0,13795,22778824,1
4.0,13795,22779022,1
4.0,13795,22779050,1
4.0,13795,22779518,1
4.0,13795,22779588,1
4.0,13795,22780062,1
4.0,13795,22781581,1
4.0,13795,22781706,1
4.0,13795,22781905,1
4.0,13795,22782168,1
4.0,13795,22782416,1
4.0,13795,22821457,1
8.0,13897,7504023,1
8.0,13897,8475361,1
8.0,13897,15693225,1
8.0,13897,15812946,1
8.0,13897,21393997,1
8.0,13897,22248551,1
8.0,13897,22263204,1
8.0,13897,22639520,1
8.0,13897,22655195,1
8.0,13897,22669247,1
8.0,13897,22677205,1
8.0,13897,22681868,1
8.0,13897,22686590,1
8.0,13897,22691655,1
8.0,13897,22692126,1
8.0,13897,22695601,1
8.0,13897,22700779,1
8.0,13897,22703486,1
8.0,13897,22723736,1
8.0,13897,22731356,1
8.0,13897,22736320,1
8.0,13897,22738298,1
8.0,13897,22739250,1
8.0,13897,22739394,1
8.0,13897,22744174,1
8.0,13897,22744264,1
8.0,13897,22744380,1
8.0,13897,22745135,1
8.0,13897,22745206,1
8.0,13897,22748496,1
8.0,13897,22754311,1
8.0,13897,22757693,1
8.0,13897,22761545,1
8.0,13897,22763180,1
8.0,13897,22765174,1
8.0,13897,22767403,1
8.0,13897,22769575,1
8.0,13897,22769850,1
8.0,13897,22770435,1
8.0,13897,22770605,1
8.0,13897,22775831,1
8.0,13897,22777985,1
8.0,13897,22780537,1
8.0,13897,22781646,1
8.0,13897,22781940,1
8.0,13897,22784516,1
8.0,13897,22785259,1
8.0,13897,22786105,1
8.0,13897,22788928,1
8.0,13897,22790428,1
8.0,13897,22793342,1
8.0,13897,22793995,1
8.0,13897,22821353,1
8.0,13897,22823053,1
8.0,13897,22823211,1
8.0,13897,22823507,1
8.0,13897,22823867,1
8.0,13897,22825894,1
8.0,13897,22826091,1
8.0,13897,22826142,1
8.0,13897,22826277,1
8.0,13897,22826393,1
8.0,13897,22827377,1
8.0,13897,22827396,1
8.0,13897,22827769,1
8.0,13897,22827855,1
8.0,13897,22827864,1
8.0,13897,22827870,1
8.0,13897,22827914,1
8.0,13897,22827949,1
8.0,13897,22828057,1
8.0,13897,22828257,1
8.0,13897,22828354,1
8.0,13897,22828432,1
8.0,13897,22828541,1
8.0,13897,22828546,1
5.0,13923,279175,1
5.0,13923,22686512,1
5.0,13923,22688175,1
5.0,13923,22689019,1
5.0,13923,22699804,1
5.0,13923,22710576,1
5.0,13923,22711655,1
5.0,13923,22725462,1
5.0,13923,22738011,1
5.0,13923,22745280,1
5.0,13923,22750251,1
5.0,13923,22755249,1
5.0,13923,22757532,1
5.0,13923,22768151,1
5.0,13923,22770042,1
5.0,13923,22770399,1
5.0,13923,22774457,1
5.0,13923,22774931,1
5.0,13923,22774933,1
5.0,13923,22777893,1
5.0,13923,22780770,1
5.0,13923,22822718,1
5.0,13923,22822827,1
5.0,13923,22828733,1
5.0,13923,22830065,1
5.0,13923,22830403,1
5.0,13923,22830886,1
5.0,13923,22830961,1
5.0,13923,22831124,1
5.0,13923,22831223,1
5.0,13923,22831890,1
5.0,13923,22831936,1
9.0,13964,278362,1
9.0,13964,7459945,1
9.0,13964,7540456,1
9.0,13964,9970263,1
9.0,13964,19733731,1
9.0,13964,20273006,1
9.0,13964,20903357,1
9.0,13964,22653798,1
9.0,13964,22662265,1
9.0,13964,22672561,1
9.0,13964,22678332,1
9.0,13964,22699304,1
9.0,13964,22725093,1
9.0,13964,22745629,1
9.0,13964,22745897,1
9.0,13964,22746788,1
9.0,13964,22749323,1
9.0,13964,22750142,1
9.0,13964,22756269,1
9.0,13964,22758250,1
9.0,13964,22769828,1
9.0,13964,22775598,1
9.0,13964,22776557,1
9.0,13964,22779313,1
9.0,13964,22823265,1
9.0,13964,22825479,1
9.0,13964,22825565,1
9.0,13964,22829840,1
9.0,13964,22830136,1
9.0,13964,22831538,1
9.0,13964,22833380,1
9.0,13964,22834290,1
9.0,13964,22836141,1
9.0,13964,22837320,1
9.0,13964,22838064,1
9.0,13964,22838201,1
9.0,13964,22838301,1
9.0,13964,22838346,1
9.0,13964,22838620,1
9.0,13964,22838863,1
9.0,13964,22839189,1
9.0,13964,22839234,1
9.0,13964,22839348,1
9.0,13964,22839359,1
9.0,13964,22839420,1
9.0,13964,22839524,1
9.0,13964,22839780,1
9.0,13964,22839984,1
9.0,13964,22840352,1
9.0,13964,22840901,1
8.0,14264,142007,1
8.0,14264,19834611,1
8.0,14264,22269126,1
8.0,14264,22674919,1
8.0,14264,22686243,1
8.0,14264,22692510,1
8.0,14264,22693378,1
8.0,14264,22714768,1
8.0,14264,22732328,1
8.0,14264,22738691,1
8.0,14264,22740332,1
8.0,14264,22746624,1
8.0,14264,22758011,1
8.0,14264,22759815,1
8.0,14264,22762763,1
8.0,14264,22779439,1
8.0,14264,22786625,1
8.0,14264,22790053,1
8.0,14264,22821739,1
8.0,14264,22826834,1
8.0,14264,22833185,1
8.0,14264,22840320,1
8.0,14264,22845698,1
8.0,14264,22845707,1
8.0,14264,22848421,1
8.0,14264,22856251,1
8.0,14264,22856278,1
8.0,14264,22859303,1
8.0,14264,22859620,1
8.0,14264,22860336,1
8.0,14264,22864214,1
8.0,14264,22867737,1
8.0,14264,22868061,1
8.0,14264,22868772,1
8.0,14264,22869131,1
8.0,14264,22870139,1
8.0,14264,22871161,1
8.0,14264,22871672,1
8.0,14264,22872480,1
8.0,14264,22872744,1
8.0,14264,22872804,1
8.0,14264,22872911,1
8.0,14264,22873531,1
8.0,14264,22874376,1
8.0,14264,22874545,1
8.0,14264,22874914,1
8.0,14264,22875054,1
8.0,14264,22875082,1
8.0,14264,22875125,1
8.0,14264,22875177,1
8.0,14264,22875332,1
8.0,14264,22875363,1
8.0,14264,22875449,1
8.0,14264,22875611,1
8.0,14264,22875792,1
8.0,14264,22876096,1
8.0,14264,22876160,1
4.0,14354,22668824,1
4.0,14354,22699399,1
4.0,14354,22706214,1
4.0,14354,22710905,1
4.0,14354,22716309,1
4.0,14354,22729239,1
4.0,14354,22747723,1
4.0,14354,22750047,1
4.0,14354,22778586,1
4.0,14354,22846679,1
4.0,14354,22850553,1
4.0,14354,22852639,1
4.0,14354,22854282,1
4.0,14354,22866205,1
4.0,14354,22868941,1
4.0,14354,22874941,1
4.0,14354,22879698,1
4.0,14354,22883679,1
4.0,14354,22887527,1
4.0,14354,22888367,1
4.0,14354,22889212,1
4.0,14354,22889557,1
4.0,14354,22890124,1
4.0,14354,22890781,1
4.0,14354,22891768,1
9.0,14412,7465325,1
9.0,14412,10379468,1
9.0,14412,10676764,1
9.0,14412,15638907,1
9.0,14412,22269671,1
9.0,14412,22630875,1
9.0,14412,22670174,1
9.0,14412,22673275,1
9.0,14412,22686277,1
9.0,14412,22692080,1
9.0,14412,22696883,1
9.0,14412,22697550,1
9.0,14412,22698371,1
9.0,14412,22704484,1
9.0,14412,22712676,1
9.0,14412,22730929,1
9.0,14412,22736105,1
9.0,14412,22744294,1
9.0,14412,22745455,1
9.0,14412,22748505,1
9.0,14412,22748595,1
9.0,14412,22752651,1
9.0,14412,22753863,1
9.0,14412,22753952,1
9.0,14412,22757406,1
9.0,14412,22763096,1
9.0,14412,22780159,1
9.0,14412,22781860,1
9.0,14412,22794521,1
9.0,14412,22827199,1
9.0,14412,22827955,1
9.0,14412,22830363,1
9.0,14412,22830500,1
9.0,14412,22831044,1
9.0,14412,22836020,1
9.0,14412,22837070,1
9.0,14412,22843572,1
9.0,14412,22847477,1
9.0,14412,22849209,1
9.0,14412,22850456,1
9.0,14412,22852185,1
9.0,14412,22852810,1
9.0,14412,22853856,1
9.0,14412,22863632,1
9.0,14412,22865568,1
9.0,14412,22866664,1
9.0,14412,22871554,1
9.0,14412,22874433,1
9.0,14412,22875240,1
9.0,14412,22878517,1
9.0,14412,22882244,1
9.0,14412,22890801,1
9.0,14412,22894843,1
9.0,14412,22895219,1
9.0,14412,22895314,1
9.0,14412,22895460,1
9.0,14412,22895917,1
9.0,14412,22896904,1
9.0,14412,22897682,1
9.0,14412,22898114,1
9.0,14412,22898882,1
9.0,14412,22899419,1
9.0,14412,22900179,1
9.0,14412,22900361,1
9.0,14412,22900407,1
9.0,14412,22900556,1
9.0,14412,22900867,1
9.0,14412,22901162,1
9.0,14412,22901272,1
9.0,14412,22901418,1
9.0,14412,22902197,1
9.0,14412,22902230,1
9.0,14412,22902490,1
9.0,14412,22903563,1
9.0,14412,22903649,1
9.0,14412,22904007,1
9.0,14412,22904139,1
9.0,14412,22904340,1
9.0,14412,22904550,1
9.0,14412,22904780,1
9.0,14412,22905112,1
9.0,14412,22905177,1
9.0,14412,22905913,1
5.0,14455,278471,1
5.0,14455,22696908,1
5.0,14455,22750076,1
5.0,14455,22824912,1
5.0,14455,22905417,1
5.0,14455,22905676,1
5.0,14455,22909561,1
5.0,14455,22909964,1
5.0,14455,22910686,1
5.0,14455,22911105,1
5.0,14455,22911273,1
5.0,14455,22911316,1
5.0,14455,22912209,1
12.0,14557,22739765,1
12.0,14557,22834681,1
12.0,14557,22924440,1
12.0,14557,22926226,1
12.0,14557,23000180,1
12.0,14557,23001463,1
12.0,14557,23002583,1
12.0,14557,23003246,1
9.0,14672,20166836,1
9.0,14672,22654637,1
9.0,14672,22672868,1
9.0,14672,22680384,1
9.0,14672,22689633,1
9.0,14672,22698030,1
9.0,14672,22705227,1
9.0,14672,22717156,1
9.0,14672,22717200,1
9.0,14672,22727863,1
9.0,14672,22735778,1
9.0,14672,22756578,1
9.0,14672,22759174,1
9.0,14672,22766021,1
9.0,14672,22777714,1
9.0,14672,22780859,1
9.0,14672,22826721,1
9.0,14672,22829913,1
9.0,14672,22833030,1
9.0,14672,22833893,1
9.0,14672,22845421,1
9.0,14672,22845706,1
9.0,14672,22846943,1
9.0,14672,22847043,1
9.0,14672,22860934,1
9.0,14672,22867787,1
9.0,14672,22879839,1
9.0,14672,22880222,1
9.0,14672,22884313,1
9.0,14672,22888340,1
9.0,14672,22890449,1
9.0,14672,22891139,1
9.0,14672,22900136,1
9.0,14672,22906729,1
9.0,14672,22907203,1
9.0,14672,22908603,1
9.0,14672,22909878,1
9.0,14672,22910875,1
9.0,14672,22913151,1
9.0,14672,22913826,1
9.0,14672,22914282,1
9.0,14672,22917193,1
9.0,14672,22917693,1
9.0,14672,22918146,1
9.0,14672,22918294,1
9.0,14672,22920325,1
9.0,14672,22924522,1
9.0,14672,22926666,1
9.0,14672,22930044,1
9.0,14672,22930588,1
9.0,14672,22931891,1
9.0,14672,22935406,1
9.0,14672,22937814,1
9.0,14672,22937889,1
9.0,14672,22938091,1
9.0,14672,22938208,1
9.0,14672,22938651,1
9.0,14672,22939322,1
9.0,14672,23000140,1
9.0,14672,23002344,1
9.0,14672,23007247,1
9.0,14672,23010314,1
9.0,14672,23010542,1
9.0,14672,23010692,1
9.0,14672,23014572,1
9.0,14672,23016069,1
9.0,14672,23016505,1
9.0,14672,23017342,1
9.0,14672,23017754,1
9.0,14672,23018957,1
9.0,14672,23021286,1
9.0,14672,23022195,1
9.0,14672,23022711,1
9.0,14672,23023382,1
9.0,14672,23024599,1
9.0,14672,23027186,1
9.0,14672,23028193,1
9.0,14672,23030321,1
9.0,14672,23030326,1
9.0,14672,23030502,1
9.0,14672,23030678,1
9.0,14672,23031113,1
9.0,14672,23031902,1
9.0,14672,23032176,1
12.0,15104,22929832,1
12.0,15104,23062150,1
12.0,15104,23064735,1
12.0,15104,23064911,1
8.0,15137,22656182,1
8.0,15137,22682037,1
8.0,15137,22682346,1
8.0,15137,22704342,1
8.0,15137,22704630,1
8.0,15137,22725084,1
8.0,15137,22774442,1
8.0,15137,22848180,1
8.0,15137,22851570,1
8.0,15137,22860321,1
8.0,15137,22860832,1
8.0,15137,22861511,1
8.0,15137,22864797,1
8.0,15137,22866257,1
8.0,15137,22869071,1
8.0,15137,22869906,1
8.0,15137,22870498,1
8.0,15137,22870544,1
8.0,15137,22872301,1
8.0,15137,22874000,1
8.0,15137,22880713,1
8.0,15137,22881627,1
8.0,15137,22881658,1
8.0,15137,22885408,1
8.0,15137,22890634,1
8.0,15137,22893201,1
8.0,15137,22898785,1
8.0,15137,22901956,1
8.0,15137,22903466,1
8.0,15137,22907481,1
8.0,15137,22908703,1
8.0,15137,22911340,1
8.0,15137,22913738,1
8.0,15137,22916415,1
8.0,15137,22918303,1
8.0,15137,22918994,1
8.0,15137,22934106,1
8.0,15137,22934759,1
8.0,15137,23000636,1
8.0,15137,23001265,1
8.0,15137,23002332,1
8.0,15137,23003389,1
8.0,15137,23003799,1
8.0,15137,23006231,1
8.0,15137,23011020,1
8.0,15137,23013962,1
8.0,15137,23017099,1
8.0,15137,23022955,1
8.0,15137,23030844,1
8.0,15137,23052698,1
8.0,15137,23061632,1
8.0,15137,23064081,1
8.0,15137,23064082,1
8.0,15137,23072178,1
8.0,15137,23072777,1
8.0,15137,23073016,1
8.0,15137,23073391,1
8.0,15137,23073403,1
8.0,15137,23073409,1
8.0,15137,23073427,1
8.0,15137,23074062,1
8.0,15137,23074097,1
8.0,15137,23074135,1
8.0,15137,23074315,1
8.0,15137,23074321,1
8.0,15137,23074358,1
8.0,15137,23074359,1
8.0,15137,23074360,1
8.0,15137,23074365,1
8.0,15137,23074378,1
8.0,15137,23074380,1
8.0,15137,23074576,1
8.0,15137,23074587,1
8.0,15137,23074590,1
8.0,15137,23074591,1
8.0,15137,23074651,1
8.0,15137,23075068,1
8.0,15137,23075088,1
8.0,15137,23075093,1
8.0,15137,23075096,1
8.0,15137,23075108,1
8.0,15137,23075110,1
8.0,15137,23075153,1
8.0,15137,23075242,1
12.0,15155,22747080,1
12.0,15155,23062527,1
12.0,15155,23071493,1
